,trial_num,jspsychID,stimulus,time_elapse,causal_rating,animacy_rating,cause_rt,anim_rt,trial_rt,subject_id,vid_num,outcome,cf,agent
578,43,rbujcoxmek5s7d8,05_p_in_out.mp4,1055032.0,100,1,3972.2999999821186,6213.199999988079,7007.9000000059605,16,05,in,out,inanimate
579,44,rbujcoxmek5s7d8,08_a_in_in.mp4,1062451.0,1,100,4285.4000000059605,5878.0,6658.0999999940395,16,08,in,in,animate
580,38,rsbm4tmgbzlev7l,13_p_out_out.mp4,813719.0,26,1,27266.0,29672.899999976158,30890.200000047684,23,13,out,out,inanimate
581,45,rbujcoxmek5s7d8,13_p_out_out.mp4,1072653.0,100,1,5401.5999999940395,7164.299999982119,8188.5999999940395,16,13,out,out,inanimate
582,14,307xl96xevy258j,22_p_out_in.mp4,788092.0,57,18,23725.200000047684,29720.299999952316,31363.799999952316,24,22,out,in,inanimate
583,46,rbujcoxmek5s7d8,21_p_out_in.mp4,1080471.0,100,1,4364.300000011921,6488.5,7306.100000023842,16,21,out,in,inanimate
584,33,b4m437xn8t0f046,24_p_out_in.mp4,1213198.0,100,2,60838.0,65383.800000000745,66164.40000000037,15,24,out,in,inanimate
585,14,njqwqy2uvk45qo4,13_a_out_out.mp4,771589.0,1,100,28039.69999998808,31744.599999964237,33202.69999998808,25,13,out,out,animate
586,28,c7rp8r7tzas6l45,19_p_out_in.mp4,1159749.0,100,100,32256.5,37985.5,39716.0,18,19,out,in,inanimate
587,39,rsbm4tmgbzlev7l,09_a_in_in.mp4,828872.0,100,100,9453.200000047684,12255.0,13637.200000047684,23,09,in,in,animate
588,47,rbujcoxmek5s7d8,10_p_in_in.mp4,1089565.0,79,1,5325.9000000059605,7568.300000011921,8583.300000011921,16,10,in,in,inanimate
589,23,yngh1u01snkzl99,12_p_in_in.mp4,1078718.0,16,1,55162.10000000149,38244.10000000149,56515.20000000298,17,12,in,in,inanimate
590,48,rbujcoxmek5s7d8,05_a_in_out.mp4,1097298.0,100,100,3547.2999999821186,5625.399999976158,6472.799999982119,16,05,in,out,animate
591,40,rsbm4tmgbzlev7l,16_p_out_out.mp4,843709.0,1,1,11085.799999952316,12832.899999976158,13819.399999976158,23,16,out,out,inanimate
592,15,njqwqy2uvk45qo4,18_p_out_out.mp4,794395.0,1,1,12535.399999976158,20907.599999964237,22255.799999952316,25,18,out,out,inanimate
593,15,307xl96xevy258j,02_a_in_out.mp4,822385.0,73,78,31309.099999904633,27361.5,32759.399999976158,24,02,in,out,animate
594,41,rsbm4tmgbzlev7l,12_a_in_in.mp4,858201.0,1,100,7856.800000071526,10987.200000047684,12479.0,23,12,in,in,animate
595,29,c7rp8r7tzas6l45,07_a_in_in.mp4,1196512.0,1,100,29721.399999976158,33222.699999928474,35750.39999997616,18,07,in,in,animate
596,24,yngh1u01snkzl99,10_a_in_in.mp4,1120861.0,53,100,37597.39999999851,39208.10000000149,40633.80000000447,17,10,in,in,animate
597,42,rsbm4tmgbzlev7l,15_p_out_out.mp4,879107.0,1,1,16381.200000047684,18035.100000023842,19394.5,23,15,out,out,inanimate
598,1,dksxnsd62qspmg9,16_p_out_out.mp4,63225.0,93,19,4787.600000008941,8017.20000000298,8752.90000000596,28,16,out,out,inanimate
599,30,c7rp8r7tzas6l45,21_p_out_in.mp4,1222693.0,100,100,21129.699999928474,22621.5,24411.599999904633,18,21,out,in,inanimate
600,34,b4m437xn8t0f046,09_a_in_in.mp4,1280489.0,100,100,64935.800000000745,65833.5,66533.5,15,09,in,in,animate
601,43,rsbm4tmgbzlev7l,22_p_out_in.mp4,893833.0,100,1,11182.699999928474,13067.199999928474,14468.299999952316,23,22,out,in,inanimate
602,16,307xl96xevy258j,24_p_out_in.mp4,863074.0,62,14,28267.399999976158,35298.699999928474,38662.5,24,24,out,in,inanimate
603,16,njqwqy2uvk45qo4,22_p_out_in.mp4,846930.0,1,1,40786.19999998808,50044.19999998808,51241.5,25,22,out,in,inanimate
604,2,dksxnsd62qspmg9,03_a_in_out.mp4,87643.0,100,100,20670.60000000894,22048.70000000298,22652.90000000596,28,03,in,out,animate
605,44,rsbm4tmgbzlev7l,09_p_in_in.mp4,907432.0,100,1,6239.100000023842,11402.299999952316,12839.5,23,09,in,in,inanimate
606,9,lntq1tu3mh22jor,23_a_out_in.mp4,742213.0,1,99,125658.10000002384,127357.90000003576,128017.60000002384,26,23,out,in,animate
607,25,yngh1u01snkzl99,13_a_out_out.mp4,1159599.0,81,100,22167.79999999702,36642.0,37475.69999999553,17,13,out,out,animate
608,3,dksxnsd62qspmg9,04_a_in_out.mp4,99499.0,100,100,9514.40000000596,10759.70000000298,11587.60000000894,28,04,in,out,animate
609,31,c7rp8r7tzas6l45,07_p_in_in.mp4,1251041.0,1,1,22104.300000071526,23874.800000071526,26570.100000023842,18,07,in,in,inanimate
610,17,njqwqy2uvk45qo4,07_a_in_in.mp4,867280.0,1,1,14483.099999964237,16900.30000001192,18322.899999976158,25,07,in,in,animate
611,10,lntq1tu3mh22jor,15_a_out_out.mp4,750485.0,100,100,4870.599999964237,5860.5,6519.399999976158,26,15,out,out,animate
612,35,b4m437xn8t0f046,08_a_in_in.mp4,1312960.0,1,100,29553.799999998882,31063.699999999255,31957.799999998882,15,08,in,in,animate
613,45,rsbm4tmgbzlev7l,02_a_in_out.mp4,930171.0,1,100,17203.899999976158,20184.600000023842,21477.399999976158,23,02,in,out,animate
614,4,dksxnsd62qspmg9,19_a_out_in.mp4,112804.0,80,100,10692.29999999702,11953.40000000596,12550.60000000894,28,19,out,in,animate
615,17,307xl96xevy258j,20_p_out_in.mp4,900059.0,72,15,20168.300000071526,27143.300000071526,36427.300000071526,24,20,out,in,inanimate
616,36,b4m437xn8t0f046,24_a_out_in.mp4,1334527.0,100,100,17668.199999999255,18958.099999999627,19550.300000000745,15,24,out,in,animate
617,32,c7rp8r7tzas6l45,13_p_out_out.mp4,1283940.0,100,100,18235.300000071526,30935.200000047684,32387.0,18,13,out,out,inanimate
618,46,rsbm4tmgbzlev7l,20_a_out_in.mp4,952852.0,100,100,17050.799999952316,19696.899999976158,20919.899999976158,23,20,out,in,animate
619,5,dksxnsd62qspmg9,20_a_out_in.mp4,135267.0,86,100,12003.29999999702,15619.39999999106,20707.19999998808,28,20,out,in,animate
620,26,yngh1u01snkzl99,20_p_out_in.mp4,1206018.0,50,100,26989.5,43853.5,44903.89999999851,17,20,out,in,inanimate
621,18,307xl96xevy258j,04_p_in_out.mp4,927334.0,94,7,19562.0,23730.100000023842,25231.899999976158,24,04,in,out,inanimate
622,18,njqwqy2uvk45qo4,20_p_out_in.mp4,909628.0,74,1,38239.59999996424,27522.80000001192,40559.19999998808,25,20,out,in,inanimate
623,6,dksxnsd62qspmg9,01_a_in_out.mp4,148243.0,93,100,9717.29999999702,11079.29999999702,11971.29999999702,28,01,in,out,animate
624,47,rsbm4tmgbzlev7l,14_a_out_out.mp4,968613.0,1,100,11027.399999976158,13584.100000023842,14750.399999976158,23,14,out,out,animate
625,33,c7rp8r7tzas6l45,24_a_out_in.mp4,1306960.0,1,100,15900.899999976158,19858.199999928474,22493.399999976158,18,24,out,in,animate
626,7,dksxnsd62qspmg9,23_p_out_in.mp4,159829.0,97,18,7886.0,9407.300000011921,10082.20000000298,28,23,out,in,inanimate
627,48,rsbm4tmgbzlev7l,17_p_out_out.mp4,980280.0,1,1,5026.799999952316,9640.5,11157.899999976158,23,17,out,out,inanimate
628,27,yngh1u01snkzl99,18_a_out_out.mp4,1231845.0,1,100,18579.69999999553,20550.0,24057.89999999851,17,18,out,out,animate
629,34,c7rp8r7tzas6l45,19_a_out_in.mp4,1320276.0,100,100,7848.599999904633,9807.299999952316,11796.199999928474,18,19,out,in,animate
630,19,njqwqy2uvk45qo4,24_p_out_in.mp4,935673.0,1,1,12014.600000023842,22697.900000035763,23996.0,25,24,out,in,inanimate
631,19,307xl96xevy258j,08_p_in_in.mp4,960022.0,4,14,17929.800000071526,23068.0,30653.300000071526,24,08,in,in,inanimate
632,8,dksxnsd62qspmg9,05_a_in_out.mp4,178214.0,92,98,15151.60000000894,16548.0,17129.40000000596,28,05,in,out,animate
633,20,njqwqy2uvk45qo4,15_p_out_out.mp4,946868.0,1,1,7160.100000023842,9371.800000011921,10639.899999976158,25,15,out,out,inanimate
634,37,b4m437xn8t0f046,20_a_out_in.mp4,1390834.0,100,100,54110.59999999963,55042.300000000745,55790.5,15,20,out,in,animate
635,28,yngh1u01snkzl99,09_a_in_in.mp4,1249397.0,100,100,10420.30000000447,15630.60000000149,17032.70000000298,17,09,in,in,animate
636,9,dksxnsd62qspmg9,09_a_in_in.mp4,190679.0,8,100,8169.600000008941,9940.29999999702,10960.40000000596,28,09,in,in,animate
637,10,dksxnsd62qspmg9,17_p_out_out.mp4,201937.0,1,1,7224.29999999702,9752.09999999404,10498.20000000298,28,17,out,out,inanimate
638,21,njqwqy2uvk45qo4,20_a_out_in.mp4,966466.0,1,100,11922.5,16226.299999952316,17542.19999998808,25,20,out,in,animate
639,38,b4m437xn8t0f046,18_p_out_out.mp4,1410237.0,100,1,15606.599999999627,17111.199999999255,17888.799999998882,15,18,out,out,inanimate
640,29,yngh1u01snkzl99,12_a_in_in.mp4,1272975.0,1,100,17470.5,20995.20000000298,22308.70000000298,17,12,in,in,animate
641,11,lntq1tu3mh22jor,12_a_in_in.mp4,865537.0,1,100,111770.40000003576,113208.5,113797.5,26,12,in,in,animate
642,20,307xl96xevy258j,10_p_in_in.mp4,1003841.0,80,22,38450.89999997616,40931.39999997616,42279.700000047684,24,10,in,in,inanimate
643,39,b4m437xn8t0f046,09_p_in_in.mp4,1427017.0,100,1,13862.900000000373,15282.199999999255,16010.599999999627,15,09,in,in,inanimate
644,22,njqwqy2uvk45qo4,06_p_in_out.mp4,995325.0,100,1,11683.199999988079,20905.80000001192,27315.100000023842,25,06,in,out,inanimate
645,35,c7rp8r7tzas6l45,09_a_in_in.mp4,1384339.0,100,100,56368.800000071526,61380.89999997616,62534.5,18,09,in,in,animate
646,11,dksxnsd62qspmg9,15_p_out_out.mp4,235373.0,28,5,29643.89999999106,30838.19999998808,31423.79999999702,28,15,out,out,inanimate
647,40,b4m437xn8t0f046,07_p_in_in.mp4,1444000.0,1,1,11878.400000000373,16046.299999998882,16717.099999999627,15,07,in,in,inanimate
648,12,lntq1tu3mh22jor,22_p_out_in.mp4,887851.0,100,100,15489.0,20102.30000001192,20559.5,26,22,out,in,inanimate
649,12,dksxnsd62qspmg9,22_p_out_in.mp4,242794.0,95,7,4261.5999999940395,6097.29999999702,6667.5,28,22,out,in,inanimate
650,21,307xl96xevy258j,18_a_out_out.mp4,1029527.0,62,100,15117.200000047684,20192.0,24632.100000023842,24,18,out,out,animate
651,13,dksxnsd62qspmg9,15_a_out_out.mp4,249864.0,81,100,4310.5999999940395,6043.20000000298,6804.399999991059,28,15,out,out,animate
652,41,b4m437xn8t0f046,03_p_in_out.mp4,1459637.0,100,64,11695.800000000745,13228.5,13865.60000000149,15,03,in,out,inanimate
653,30,yngh1u01snkzl99,11_p_in_in.mp4,1321303.0,70,1,44448.10000000149,42837.69999999553,46314.10000000149,17,11,in,in,inanimate
654,36,c7rp8r7tzas6l45,14_p_out_out.mp4,1408712.0,1,100,15730.800000071526,18425.5,23854.800000071526,18,14,out,out,inanimate
655,23,njqwqy2uvk45qo4,17_p_out_out.mp4,1024931.0,1,1,11915.800000011921,14955.399999976158,28299.80000001192,25,17,out,out,inanimate
656,14,dksxnsd62qspmg9,08_a_in_in.mp4,263339.0,1,100,9949.70000000298,11742.5,12460.59999999404,28,08,in,in,animate
657,22,307xl96xevy258j,03_a_in_out.mp4,1059912.0,97,100,25151.200000047684,27633.799999952316,29597.700000047684,24,03,in,out,animate
658,42,b4m437xn8t0f046,05_p_in_out.mp4,1485310.0,100,13,11170.400000000373,23990.800000000745,24654.5,15,05,in,out,inanimate
659,15,dksxnsd62qspmg9,01_p_in_out.mp4,279614.0,100,17,6188.0,14216.10000000894,14757.79999999702,28,01,in,out,inanimate
660,37,c7rp8r7tzas6l45,13_a_out_out.mp4,1430440.0,100,100,16059.199999928474,18236.899999976158,20454.0,18,13,out,out,animate
661,24,njqwqy2uvk45qo4,05_p_in_out.mp4,1047185.0,100,1,10880.0,13638.900000035763,21710.900000035763,25,05,in,out,inanimate
662,1,1z2qa8k94m5nhuz,16_p_out_out.mp4,199693.0,1,100,17489.799999952316,27912.5,28848.199999928474,29,16,out,out,inanimate
663,16,dksxnsd62qspmg9,06_a_in_out.mp4,287531.0,100,100,4062.1000000089407,5250.0,5909.0,28,06,in,out,animate
664,31,yngh1u01snkzl99,20_a_out_in.mp4,1356423.0,27,100,31670.70000000298,13277.30000000447,34104.80000000447,17,20,out,in,animate
665,17,dksxnsd62qspmg9,07_a_in_in.mp4,297398.0,1,77,6166.300000011921,8025.4000000059605,8607.60000000894,28,07,in,in,animate
666,18,dksxnsd62qspmg9,24_a_out_in.mp4,305123.0,100,100,4478.5,5522.5,6210.5,28,24,out,in,animate
667,23,307xl96xevy258j,17_p_out_out.mp4,1090853.0,25,18,22526.600000023842,27598.699999928474,29408.600000023842,24,17,out,out,inanimate
668,38,c7rp8r7tzas6l45,20_a_out_in.mp4,1463462.0,1,1,21909.199999928474,25119.899999976158,31750.0,18,20,out,in,animate
669,32,yngh1u01snkzl99,06_p_in_out.mp4,1377285.0,100,1,12400.39999999851,15846.60000000149,19852.60000000149,17,06,in,out,inanimate
670,2,1z2qa8k94m5nhuz,09_a_in_in.mp4,229014.0,80,1,22383.699999928474,25376.599999904633,27560.399999976158,29,09,in,in,animate
671,25,njqwqy2uvk45qo4,11_a_in_in.mp4,1082975.0,100,100,30525.5,33527.30000001192,35009.89999997616,25,11,in,in,animate
672,19,dksxnsd62qspmg9,08_p_in_in.mp4,319949.0,1,1,13106.40000000596,11747.90000000596,13821.20000000298,28,08,in,in,inanimate
673,33,yngh1u01snkzl99,05_p_in_out.mp4,1389535.0,100,1,5807.5,10231.79999999702,11239.5,17,05,in,out,inanimate
674,39,c7rp8r7tzas6l45,15_p_out_out.mp4,1479654.0,1,100,9997.699999928474,13536.0,15425.0,18,15,out,out,inanimate
675,3,1z2qa8k94m5nhuz,09_p_in_in.mp4,248262.0,83,100,17678.899999976158,9655.899999976158,18991.399999976158,29,09,in,in,inanimate
676,26,njqwqy2uvk45qo4,07_p_in_in.mp4,1097601.0,1,1,8469.0,12730.0,14053.199999988079,25,07,in,in,inanimate
677,20,dksxnsd62qspmg9,11_a_in_in.mp4,334603.0,1,100,10339.79999999702,11669.699999988079,13149.5,28,11,in,in,animate
678,24,307xl96xevy258j,21_a_out_in.mp4,1119666.0,70,98,23256.399999976158,27464.099999904633,28523.099999904633,24,21,out,in,animate
679,43,b4m437xn8t0f046,06_p_in_out.mp4,1545384.0,100,15,55731.20000000112,58641.90000000037,59305.300000000745,15,06,in,out,inanimate
680,21,dksxnsd62qspmg9,13_p_out_out.mp4,347849.0,100,1,9298.09999999404,11025.09999999404,11742.09999999404,28,13,out,out,inanimate
681,40,c7rp8r7tzas6l45,21_a_out_in.mp4,1498319.0,1,100,13971.700000047684,16197.899999976158,18136.100000023842,18,21,out,in,animate
682,44,b4m437xn8t0f046,10_a_in_in.mp4,1554872.0,100,100,5826.0999999996275,6745.0999999996275,7469.5,15,10,in,in,animate
683,34,yngh1u01snkzl99,07_p_in_in.mp4,1417895.0,1,1,12716.79999999702,25116.89999999851,26847.09999999404,17,07,in,in,inanimate
684,41,c7rp8r7tzas6l45,02_p_in_out.mp4,1513832.0,100,100,10208.0,12484.0,13984.400000095367,18,02,in,out,inanimate
685,4,1z2qa8k94m5nhuz,08_a_in_in.mp4,281733.0,1,100,8762.100000023842,21569.799999952316,32714.699999928474,29,08,in,in,animate
686,27,njqwqy2uvk45qo4,22_a_out_in.mp4,1131270.0,1,100,23696.600000023842,30490.69999998808,32102.30000001192,25,22,out,in,animate
687,45,b4m437xn8t0f046,21_a_out_in.mp4,1574793.0,100,100,17986.699999999255,18860.799999998882,19663.099999999627,15,21,out,in,animate
688,25,307xl96xevy258j,17_a_out_out.mp4,1155127.0,54,100,29590.200000047684,33187.200000047684,35190.299999952316,24,17,out,out,animate
689,22,dksxnsd62qspmg9,14_a_out_out.mp4,373374.0,99,98,21500.40000000596,23200.29999999702,24006.40000000596,28,14,out,out,animate
690,5,1z2qa8k94m5nhuz,06_a_in_out.mp4,291526.0,100,100,4680.200000047684,6127.700000047684,8537.200000047684,29,06,in,out,animate
691,13,lntq1tu3mh22jor,17_p_out_out.mp4,1025172.0,1,100,133737.5,134713.80000001192,135315.39999997616,26,17,out,out,inanimate
692,42,c7rp8r7tzas6l45,18_a_out_out.mp4,1533629.0,1,100,15077.900000095367,17701.0,19510.200000047684,18,18,out,out,animate
693,23,dksxnsd62qspmg9,12_p_in_in.mp4,384099.0,2,2,7349.399999991059,8192.39999999106,8963.29999999702,28,12,in,in,inanimate
694,28,njqwqy2uvk45qo4,14_a_out_out.mp4,1148264.0,100,100,10783.199999988079,13830.799999952316,15456.599999964237,25,14,out,out,animate
695,46,b4m437xn8t0f046,07_a_in_in.mp4,1590939.0,1,100,12756.299999998882,14264.299999998882,14880.299999998882,15,07,in,in,animate
696,26,307xl96xevy258j,03_p_in_out.mp4,1174169.0,93,10,12878.600000023842,16662.399999976158,18255.5,24,03,in,out,inanimate
697,24,dksxnsd62qspmg9,18_a_out_out.mp4,391697.0,1,100,4500.79999999702,5975.5999999940395,6843.70000000298,28,18,out,out,animate
698,35,yngh1u01snkzl99,23_a_out_in.mp4,1456887.0,33,100,21639.60000000149,31152.0,38235.5,17,23,out,in,animate
699,6,1z2qa8k94m5nhuz,01_a_in_out.mp4,311677.0,81,100,16320.299999952316,17775.799999952316,19392.399999976158,29,01,in,out,animate
700,25,dksxnsd62qspmg9,24_p_out_in.mp4,399528.0,64,2,4597.100000008941,6787.0,7566.100000008941,28,24,out,in,inanimate
701,47,b4m437xn8t0f046,01_a_in_out.mp4,1607062.0,99,100,11512.199999999255,13718.099999999627,14605.799999998882,15,01,in,out,animate
702,29,njqwqy2uvk45qo4,03_a_in_out.mp4,1170524.0,100,100,12781.700000047684,18938.700000047684,20209.5,25,03,in,out,animate
703,27,307xl96xevy258j,22_a_out_in.mp4,1194234.0,68,99,14462.0,17904.600000023842,19262.899999976158,24,22,out,in,animate
704,26,dksxnsd62qspmg9,02_p_in_out.mp4,413821.0,28,29,10133.09999999404,11682.09999999404,12283.40000000596,28,02,in,out,inanimate
705,7,1z2qa8k94m5nhuz,10_p_in_in.mp4,330150.0,86,1,11784.899999976158,15560.5,16713.0,29,10,in,in,inanimate
706,27,dksxnsd62qspmg9,11_p_in_in.mp4,425710.0,6,6,4918.79999999702,10192.79999999702,11132.70000000298,28,11,in,in,inanimate
707,36,yngh1u01snkzl99,14_a_out_out.mp4,1489425.0,84,100,22706.70000000298,29479.60000000149,30519.60000000149,17,14,out,out,animate
708,30,njqwqy2uvk45qo4,14_p_out_out.mp4,1195514.0,100,1,14390.5,22004.899999976158,23916.399999976158,25,14,out,out,inanimate
709,8,1z2qa8k94m5nhuz,19_p_out_in.mp4,354437.0,100,12,6524.400000095367,19805.5,22779.900000095367,29,19,out,in,inanimate
710,48,b4m437xn8t0f046,04_a_in_out.mp4,1646967.0,100,100,38035.0,38675.199999999255,39385.40000000037,15,04,in,out,animate
711,28,307xl96xevy258j,12_a_in_in.mp4,1227331.0,37,95,21897.299999952316,29352.199999928474,32552.299999952316,24,12,in,in,animate
712,28,dksxnsd62qspmg9,18_p_out_out.mp4,450891.0,1,2,21468.5,22706.29999999702,23918.20000000298,28,18,out,out,inanimate
713,37,yngh1u01snkzl99,04_a_in_out.mp4,1518192.0,100,100,26293.5,22757.19999999553,27254.0,17,04,in,out,animate
714,43,c7rp8r7tzas6l45,01_a_in_out.mp4,1610875.0,100,100,69428.60000002384,72966.60000002384,75222.90000009537,18,01,in,out,animate
715,9,1z2qa8k94m5nhuz,06_p_in_out.mp4,377419.0,100,1,8845.300000071526,22172.300000071526,22723.100000023842,29,06,in,out,inanimate
716,31,njqwqy2uvk45qo4,21_p_out_in.mp4,1229231.0,1,1,18852.099999964237,29719.19999998808,33437.0,25,21,out,in,inanimate
717,29,307xl96xevy258j,16_p_out_out.mp4,1258067.0,63,6,17463.0,28670.899999976158,30210.399999976158,24,16,out,out,inanimate
718,29,dksxnsd62qspmg9,10_p_in_in.mp4,476753.0,3,3,22821.40000000596,23639.60000000894,25095.60000000894,28,10,in,in,inanimate
719,38,yngh1u01snkzl99,01_a_in_out.mp4,1540865.0,82,100,11479.70000000298,20278.0,21160.0,17,01,in,out,animate
720,10,1z2qa8k94m5nhuz,24_a_out_in.mp4,392014.0,66,100,12802.200000047684,13819.399999976158,14339.0,29,24,out,in,animate
721,30,dksxnsd62qspmg9,05_p_in_out.mp4,483416.0,89,4,3901.2000000029802,4920.4000000059605,5649.4000000059605,28,05,in,out,inanimate
722,44,c7rp8r7tzas6l45,10_a_in_in.mp4,1634298.0,1,100,18554.600000023842,21069.100000023842,22907.199999928474,18,10,in,in,animate
723,31,dksxnsd62qspmg9,17_a_out_out.mp4,489740.0,1,99,4051.2999999970198,5335.0,6070.20000000298,28,17,out,out,animate
724,32,njqwqy2uvk45qo4,12_p_in_in.mp4,1253472.0,1,1,15343.800000011921,19553.100000023842,23941.80000001192,25,12,in,in,inanimate
725,11,1z2qa8k94m5nhuz,13_a_out_out.mp4,407356.0,13,100,11141.299999952316,12701.0,14581.0,29,13,out,out,animate
726,30,307xl96xevy258j,14_a_out_out.mp4,1283180.0,99,97,13832.5,22924.200000047684,24342.899999976158,24,14,out,out,animate
727,14,lntq1tu3mh22jor,16_p_out_out.mp4,1151086.0,1,100,121556.70000004768,122878.0,124159.60000002384,26,16,out,out,inanimate
728,32,dksxnsd62qspmg9,21_p_out_in.mp4,505710.0,83,19,11076.5,13396.5,14207.5,28,21,out,in,inanimate
729,45,c7rp8r7tzas6l45,04_a_in_out.mp4,1657643.0,100,100,15184.100000023842,20549.900000095367,22567.400000095367,18,04,in,out,animate
730,12,1z2qa8k94m5nhuz,11_p_in_in.mp4,423678.0,82,1,11332.700000047684,12804.600000023842,15060.899999976158,29,11,in,in,inanimate
731,39,yngh1u01snkzl99,22_p_out_in.mp4,1575557.0,71,1,26792.60000000149,33034.5,33930.80000000447,17,22,out,in,inanimate
732,33,njqwqy2uvk45qo4,09_p_in_in.mp4,1277653.0,100,1,13252.399999976158,16481.100000023842,22638.600000023842,25,09,in,in,inanimate
733,31,307xl96xevy258j,06_a_in_out.mp4,1301776.0,100,100,12238.0,15059.899999976158,16573.299999952316,24,06,in,out,animate
734,33,dksxnsd62qspmg9,12_a_in_in.mp4,521907.0,2,99,12151.70000000298,13311.5,14678.5,28,12,in,in,animate
735,46,c7rp8r7tzas6l45,08_p_in_in.mp4,1676110.0,1,100,11992.5,14854.200000047684,16702.100000023842,18,08,in,in,inanimate
736,40,yngh1u01snkzl99,17_p_out_out.mp4,1591977.0,1,1,10611.69999999553,12725.29999999702,15161.29999999702,17,17,out,out,inanimate
737,13,1z2qa8k94m5nhuz,01_p_in_out.mp4,445854.0,80,1,11191.399999976158,20784.200000047684,21415.799999952316,29,01,in,out,inanimate
738,34,njqwqy2uvk45qo4,08_a_in_in.mp4,1295170.0,1,1,8286.199999988079,13822.800000011921,16236.800000011921,25,08,in,in,animate
739,32,307xl96xevy258j,05_p_in_out.mp4,1320268.0,94,27,12202.899999976158,16640.199999928474,17688.699999928474,24,05,in,out,inanimate
740,34,dksxnsd62qspmg9,20_p_out_in.mp4,540083.0,1,7,10406.29999999702,15212.5,16165.29999999702,28,20,out,in,inanimate
741,14,1z2qa8k94m5nhuz,17_p_out_out.mp4,458325.0,1,1,5079.899999976158,6343.200000047684,10712.200000047684,29,17,out,out,inanimate
742,33,307xl96xevy258j,11_a_in_in.mp4,1331380.0,97,93,6786.899999976158,8755.799999952316,10799.099999904633,24,11,in,in,animate
743,15,1z2qa8k94m5nhuz,12_a_in_in.mp4,472005.0,1,100,6889.600000023842,8649.800000071526,11921.200000047684,29,12,in,in,animate
744,35,dksxnsd62qspmg9,02_a_in_out.mp4,561333.0,2,100,17358.29999999702,19383.29999999702,20234.39999999106,28,02,in,out,animate
745,34,307xl96xevy258j,12_p_in_in.mp4,1346396.0,67,17,10833.199999928474,12647.299999952316,13960.699999928474,24,12,in,in,inanimate
746,41,yngh1u01snkzl99,19_p_out_in.mp4,1626643.0,27,1,21535.10000000149,30108.89999999851,33395.69999999553,17,19,out,in,inanimate
747,35,njqwqy2uvk45qo4,16_a_out_out.mp4,1340318.0,1,100,34019.30000001192,38084.30000001192,43610.0,25,16,out,out,animate
748,16,1z2qa8k94m5nhuz,02_p_in_out.mp4,491582.0,84,1,11415.700000047684,16943.600000023842,17568.200000047684,29,02,in,out,inanimate
749,42,yngh1u01snkzl99,08_a_in_in.mp4,1640833.0,1,100,6062.10000000149,10795.30000000447,13922.0,17,08,in,in,animate
750,36,dksxnsd62qspmg9,19_p_out_in.mp4,577350.0,79,6,10166.20000000298,14506.29999999702,15263.40000000596,28,19,out,in,inanimate
751,35,307xl96xevy258j,23_p_out_in.mp4,1374712.0,22,10,21316.600000023842,25962.399999976158,27532.399999976158,24,23,out,in,inanimate
752,37,dksxnsd62qspmg9,16_a_out_out.mp4,592627.0,6,100,10080.29999999702,12524.70000000298,13272.39999999106,28,16,out,out,animate
753,17,1z2qa8k94m5nhuz,07_a_in_in.mp4,509405.0,1,100,12249.200000047684,13433.0,16567.899999976158,29,07,in,in,animate
754,15,lntq1tu3mh22jor,24_a_out_in.mp4,1246346.0,100,100,92182.10000002384,93046.30000001192,93756.0,26,24,out,in,animate
755,47,c7rp8r7tzas6l45,03_a_in_out.mp4,1756395.0,100,100,75339.80000007153,76751.30000007153,78768.70000004768,18,03,in,out,animate
756,16,lntq1tu3mh22jor,17_a_out_out.mp4,1253200.0,1,100,3774.699999988079,4810.600000023842,5600.300000011921,26,17,out,out,animate
757,36,307xl96xevy258j,02_p_in_out.mp4,1390239.0,77,12,7546.599999904633,12051.099999904633,13741.299999952316,24,02,in,out,inanimate
758,38,dksxnsd62qspmg9,23_a_out_in.mp4,612302.0,23,100,15394.5,17500.09999999404,18156.5,28,23,out,in,animate
759,17,lntq1tu3mh22jor,19_p_out_in.mp4,1260116.0,100,100,4484.100000023842,5414.300000011921,5911.300000011921,26,19,out,in,inanimate
760,18,1z2qa8k94m5nhuz,14_a_out_out.mp4,528981.0,100,100,5480.600000023842,17022.799999952316,17568.100000023842,29,14,out,out,animate
761,43,yngh1u01snkzl99,22_a_out_in.mp4,1681221.0,25,100,27255.69999999553,31804.79999999702,38377.5,17,22,out,in,animate
762,36,njqwqy2uvk45qo4,21_a_out_in.mp4,1384805.0,100,100,37115.09999996424,41650.299999952316,42951.0,25,21,out,in,animate
763,39,dksxnsd62qspmg9,09_p_in_in.mp4,621508.0,11,2,6360.5999999940395,8135.5,8939.59999999404,28,09,in,in,inanimate
764,48,c7rp8r7tzas6l45,14_a_out_out.mp4,1774382.0,100,100,14843.200000047684,16204.5,17704.900000095367,18,14,out,out,animate
765,37,307xl96xevy258j,04_a_in_out.mp4,1409000.0,100,100,13616.300000071526,15260.800000071526,16978.300000071526,24,04,in,out,animate
766,19,1z2qa8k94m5nhuz,22_p_out_in.mp4,545685.0,100,1,10501.600000023842,14797.100000023842,15445.5,29,22,out,in,inanimate
767,18,lntq1tu3mh22jor,11_p_in_in.mp4,1283070.0,1,100,19756.69999998808,21813.0,22450.30000001192,26,11,in,in,inanimate
768,38,307xl96xevy258j,15_p_out_out.mp4,1422165.0,66,15,8070.899999976158,11669.5,12835.299999952316,24,15,out,out,inanimate
